,filename,transcriptions,sample_rate,num_frames
68,1249120_35350617_31025566.wav,CHRONIC DISEASE OF HERFHOLICALS IN SABACIOUS TLOYNS,48000,229376
69,1249120_41841195_56754492.wav,I HAVE A BLURRY VISION AFTER MY HEAD WAS YESTERDAY,48000,180224
70,1249120_29289135_94207845.wav,MY SON SQUEEZED A PIMBLE AND IT BROKE OPEN ONLY TO SCAG OVER AND NOW LOOKS LIKE IT IS INFECTED,48000,421888
71,1249120_44023395_12554451.wav,WHEN I STAND I TIK TI TE DAGOR OE PI,48000,135168
72,1249120_40401830_71505757.wav,MY HAIR ISN'T WER,48000,86016
73,1249120_39142299_20539463.wav,MY YAR IS RINGING,44100,135168
74,1249120_6338946_49886993.wav,MY LEFT SIDE ACHES MUCH,48000,135168
75,1249120_35448024_72173203.wav,MY HAIR ALWAYS FALLS OUT AND I HAVE LOST A LOT OF HER LATELY,44100,266240
76,1249120_43620482_92856658.wav,I HAVE A SPLIT ON MY THUMB THAT WILL NOT HEAL,48000,212992
77,1249120_43577102_97393328.wav,I SO YOTS LEGETS NOT HE MEG,44100,200704
78,1249120_43577102_91093778.wav,I HAVE A SHOT BIN IN MY EWORSTO,44100,172032
79,1249120_41221824_26897340.wav,MY EAR HURTS ME BADLY,48000,118784
80,1249120_43698316_49739996.wav,MY FACE IS ALL BROKEN OUT WITH TIMPLES,48000,184320
81,1249120_44027675_103447992.wav,I COULD NY NO MORE WITHOUT HER,48000,86016
82,1249120_40663048_88285220.wav,IAOPAIN INTERNAL,48000,122880
83,1249120_29672643_54942677.wav,I SUFFERED A DEEP WOUND IN MY HAND AND I CANNOT STOP THE BLEEDING,44100,393216
84,1249120_40725179_57476499.wav,MY GOT CURSE MAL O A PLAN A BALL,44100,188416
85,1249120_36214391_59611575.wav,I'M INJURYED I CAN'T PLAY SPORTS,48000,139264
86,1249120_35408915_83665377.wav,WHEN I DO HARD EXERCISES I FEEL GREAT PAID IN MY MUSCLES,48000,208896
87,1249120_19425875_18203949.wav,STIFFNESS AND ABILITY TO LOOK RIGHT OR LEFT EXCEPT BY MOVING MY WHOLE BODY,48000,266240
88,1249120_44142156_14119752.wav,MY PEERS HADS BROKENN OUT IN BIR UDERED SPOT AND LAUGHS THAT KNOW MARDAAHAW WAT I CLEAN WAY IT IS DON'T SEEM TO BE GOING ARI,48000,581632
89,1249120_43951421_108074387.wav,I'M NOT GOOD I FEEL DIZZY,48000,143360
90,1249120_43604449_31508905.wav,FENNING THE LAS NAKS,48000,114688
91,1249120_44101988_104764529.wav,I FAITH AME MYNE,48000,126976
92,1249120_38548574_89494706.wav,I HAVE TRIED TO MAKE MASAGE ON MY FOOT BUT THEY STILL PAN ME,48000,266240
93,1249120_42210938_36501739.wav,I SEE I'VE BEEN MY FAIN,48000,135168
94,1249120_43788827_42027886.wav,I AM WORRIED FOR MY DRIVING BECAUSE I CAN BEARELY POCUSS WHEN IAM AT THE WILL MY EYES PULTEARY,44100,434176
95,1249120_22345789_87690583.wav,I HAVE A PAIN IN MY STOMACH,44100,155648
96,1249120_13842059_40335111.wav,THE PAIN AND MY AIR IS UNBEARABLE,48000,151552
97,1249120_43453425_26797542.wav,I HAVE BUT SHA BEEN IN MY YEAR,48000,118784
98,1249120_20518958_50636369.wav,MY GIAN'S AKE WHENEVIT IS CALLED,44100,163840
99,1249120_42557795_51010804.wav,WYSE OWN LOOKS LIKE ITS ART HATING WID,48000,188416
100,1249120_15830408_105973088.wav,I HAVE A GREAT STOMACH EGG AND I CAN'T EAT ANYTHING,48000,212992
101,1249120_44101988_77039156.wav,I GANARD BED THIS WILLING SENSATION I HAVE IN MY JEST,48000,262144
102,1249120_43857865_36513518.wav,MY DAUGHTER HAD HER EARS PIERCED THE ONE OF HER EAR LOPS IS BRIGHT RED AND BUNNING HOT,48000,438272
103,1249120_39438102_79505634.wav,I HAVE A COLD AND IT MAKES ME COUGH A LOT,48000,172032
104,1249120_43951421_95145332.wav,I HAVE A BLOWY VISION AFTER MY HEAD WAS HIT YESTERDAY,48000,253952
105,1249120_42210938_44990880.wav,I WARKED A LONG TRIG LONGED AF E BEADED MY FUL DELIGHTFUL DICK,48000,217088
106,1249120_22423108_30911984.wav,I READ A BOOK FOR A LONG TIME AND WHEN I FINISHED READING I FEEL HEADACHE,48000,327680
107,1249120_40725179_108204132.wav,I FE YOUR TIGHTNESS MY CHESS,44100,172032
108,1249120_39438102_23724595.wav,I CAN'T SLEEP BECAUSE OF COUGH,48000,184320
109,1249120_40725179_67881086.wav,I GOD DBORS LAST YERIT AND I GEST CHANCE THAT WELLING ON  HOW CAN GIVE REVENGE OF MY EX HOUS,44100,364544
110,1249120_43788827_104701642.wav,THERE DID YOU SAR PEN IN MY BE BYSIP,44100,167936
111,1249120_43856216_94937393.wav,I WAS VERY ACTIVE IN SPORTS BUT NOW MY BODY IS FEELING PAIN,48000,253952
112,1249120_27392644_61488621.wav,I NEVER HAD ANY ECHNE PROBLEM UNTIL MY LAST PREGNANCY AND ALL OF US A MY BAG GOART COVERED IN ZITS,192000,1404928
113,1249120_43612961_30019865.wav,I FEEL A BONE ON BONE PANE IN MY KNEES WHEN I CLIMB STAIRS,44100,233472
114,1249120_6338946_30170052.wav,I DON'T HAVE THE ENERGY TO DO THE THINGS THAT I USED TO,48000,221184
115,1249120_14353703_80140056.wav,YESTERDAY I HAD A SHOULDER PAIN,48000,126976
116,1249120_22423108_55699860.wav,MY SHOULDER MUSSLE HURTS WHEN I TRY TO REACH UP,48000,196608
117,1249120_29713479_69406519.wav,A FEEL LIKE THE WALL GOES AROUND AND ROUND,44100,286720
118,1249120_39142299_104260085.wav,I CANNOT GET ARM NO MATTER HOW MUCH I RAP UP OR LOWHIGH I PUT THE HITING ON,44100,348160
119,1249120_41150153_26652754.wav,IT FIX THAT MY HEART IS GOING TO LEAP OFF OFF MY LORDEN IT HI,48000,188416
120,1249120_43612961_90934243.wav,MY SEA BESY REPORT INDICATE THEN ETGHBY I FEEL TIRED OF LITTLE WORK,44100,241664
121,1249120_43577102_12065180.wav,I CUT MY HAND A COUPLE OF WEEKS AGO AND EVEN THOUGH I KEE USING AN ANTY BY ORTY CRIM IT'S NOT GETTING BETTER,44100,372736
122,1249120_36929821_90027831.wav,I HAVE A BREAK IN THE SKIN BETWEEN MY THUMB AND INDEX FINGER AND IT WILL NOT CLOSE,48000,282624
123,1249120_44088493_42120266.wav,I RITE A BOOK FOR A LONG TIME AND WHEN I FINISHED READING I FEEL HEADACHE,48000,229376
124,1249120_40401830_68411912.wav,I WAS TRAVELLING BY SHIP AND AFER DIZI,48000,147456
125,1249120_30937687_107572150.wav,I IF HE' LIKE SOME THING IS ISQRITTING MY LUNGS,44100,208896
126,1249120_43719934_109556634.wav,I USED TO HAVE AT ME WHEN I WAS FIFTEEN YEARS OL,48000,176128
127,1249120_43758322_46506540.wav,I HAF BLUE THE VISION AFTER I USED A RON MEDICINE,48000,229376
128,1249120_17632529_101935206.wav,I'VE HAD THIS COUGH FOR TWO WEEKS,44100,155648
129,1249120_41150153_14274139.wav,WHEN I WALK OF ME FLIGHT OF STAIRS MIGHT LIGHT ME HUTS,48000,233472
130,1249120_33905644_67285536.wav,HIS PIMPOS AS CEN DISEASE,48000,196608
131,1249120_35408915_36467246.wav,CHRONIC BAWPANE,48000,118784
132,1249120_41221824_34168857.wav,I DON'T ASK THE ANIARGI TO DO THE THINGS THAT I USED TO,48000,172032
133,1249120_41336418_15490172.wav,WHEN I TARND E TOBIVILIAGETOU TO VUDILIA AND LIGTENING,48000,151552
134,1249120_17632529_79689615.wav,I HATE MY ACNEY,44100,143360
135,1249120_13842059_77775569.wav,I FEEL PAIN AT MY BACK,48000,106496
136,1249120_17632529_81992084.wav,MY CHEST BREAK OUT WITH RED PIMPLES AND WHITE HEADS,44100,167936
137,1249120_19425875_83068521.wav,MY HAIR IS FALLING OW AFTER I TAKE A SHOWER,48000,163840
138,1249120_30937687_85770995.wav,MY FOOT HAD BEEN ATCHING SINCE LAST TUESDAY,44100,204800
139,1249120_44093933_101193593.wav,I PILTILY LIKE AN ICECOEW MY SISTER SAID THAT SHE NEED SEVERAL BLANKETS TO COVER HER SO THAT SEA IS WAREN ENOUGH,48000,528384
140,1249120_42210938_56533780.wav,HOW SO YOU CALL THEM GOD,48000,102400
141,1249120_35832653_35973246.wav,I COULD NOT EXERCISE BECAUSE OF MY KNEE PAIN,48000,172032
142,1249120_42557795_86205352.wav,THER IS AN UNGURED BUDISON,48000,159744
143,1249120_39740177_25032293.wav,WHEN I THINK OF MY PARENTS I FEEL PAYIN,48000,143360
144,1249120_36505751_46140283.wav,AFTER A BREAK UP I FEEL SOMETHING STRANGE IN ME,48000,225280
145,1249120_19425875_86199306.wav,SEVERE PAIN IN THE UPPER LOFT SIDE OF CHEST AND MAY HAVE PAIN TO BACK,48000,225280
146,1249120_36929821_46483838.wav,I HAVE A PAINFUL CRAMP IN MY FEET,48000,159744
147,1249120_41150153_80473769.wav,EVERY MORNING WHEN I WAKE UP MY NAPKINS LIKE I SLEPT ON IN ROG,48000,311296
148,1249120_41841195_88739886.wav,YOU WON'T BELIEVE ME BUT THIS INFECTED WOUND ON MY HAND IS FROM A PAPER CRUT I DIDN'T TAKE SERIOUSLY,48000,282624
149,1249120_39142299_27108997.wav,WHAT ELP CART HE'LL PASSED ER,44100,184320
150,1249120_44111844_26119499.wav,IT EACHES INSIDE MANEAS,48000,126976
151,1249120_21665495_43166166.wav,THERE ARE SOME PIMPLES ON MY FEET THAT BOTHER ME A LOT,48000,196608
152,1249120_18172663_109717598.wav,I FEEL PAIN IN MY HEAD WITH A VERTIGO,48000,167936
153,1249120_39142299_61375376.wav,I HAVE A REF AND EAT EACH OF PATTY BIRD,44100,196608
154,1249120_43951421_16694919.wav,MY MUSCLE IN MY SHOULDER BURNS WHEN I MOVE MY ARM,48000,176128
155,1249120_35444693_46826812.wav,I GODMURN IFOIN TERY GREAT SOL FOR EVERY DAY THAT IL WALL HONES,48000,315392
156,1249120_43604449_17376820.wav,I FEED LI  I GAN HARDLY PLEAT UNLESS I ARE TARTYS AND MY LANKSOUT,48000,385024
157,1249120_43883861_53421946.wav,THERE IS THIS PAIN THAT RADIATES FROM MY CHEST UP TO MY LEFT ARM,48000,290816
158,1249120_41150153_35711219.wav,MY EART IS RINGING,48000,73728
159,1249120_43951421_27115176.wav,I HAVE A PAIN IN MY TRAPS,48000,163840
160,1249120_43453425_58166571.wav,VANATIAN BE HER HITRI,48000,122880
161,1249120_34824899_99592408.wav,MY DAUGHTER HAD HER EYEBROWS THREADED AND IT PULLED AN OPENING OF SKIN IN ONE OF HER BROWS THAT IS NOW PUFFY AND OOZING,44100,348160
162,1249120_43825820_27367589.wav,I'MFEELING NAUSEOUS,96000,172032
163,1249120_43856216_87143624.wav,AFTER EATING I HAVE BURNING SENSATION INSIDE OF ME,48000,237568
164,1249120_38202325_64727047.wav,CHRONIC DISEASE OF HERAPHOLICALS AND SABACIOUS GLANDS,48000,176128
165,1249120_1853182_107248900.wav,IC BONE DISEASE AT THE LEVEL OF THE DOUBLES OF THE LOWER ESTREMADATTES,44100,192512
166,1249120_44111844_38004524.wav,MY HEART FALIES LIKE ITS GOING TO EXPLORE,48000,143360
167,1249120_39142299_23050951.wav,I THINK I PRIND MY UNCLE IR FREELLY HARD,44100,274432
168,1249120_20518958_83061698.wav,ANT GI POPAS,44100,98304
169,1249120_41087148_11149378.wav,AN I STAND I FEEL VIZZY I DN AN E NO WHY,48000,180224
170,1249120_42557795_48652516.wav,I CAN'T HARD ANY MORE WHENT NAY IT PURTS,48000,151552
171,1249120_44093303_79586973.wav,I FEEL PAIN IN THE LOWER BACK,44100,159744
172,1249120_29672643_80543158.wav,MY EAR HURTS WHEN I TOUCH IT,44100,139264
173,1249120_15830408_74933291.wav,I FEEL VERY HARD TO BREATHE,48000,135168
174,1249120_35832653_19611966.wav,I FEEL DEPRESSED WHEN I SEE MY HAIR FALLEN OUT,48000,167936
175,1249120_43855932_38873296.wav,EVERYTHING LOOKS LIKE BEING AN A SMOKY AREA,48000,184320
176,1249120_43453425_105310162.wav,I GUT MY FINGER OPENING AGAIN IT WOLTI TOG LEADING AND THE WOUND TO GEPPING AND OPEN,48000,311296
177,1249120_43620482_22788131.wav,THERE IS PAIN IN MY FOOT,48000,151552
178,1249120_13842059_96006573.wav,MY SHOWER DRANAS FULL OF HAIR EVERY TIME,48000,139264
179,1249120_35154350_95935409.wav,I HAVE A PAINFUL CRAMP IN MY FEET,48000,217088
180,1249120_39740177_109217557.wav,I FEEL HEART PAN WHEN I WALK A LOT,48000,172032
181,1249120_18172663_27352533.wav,ANY TIME I PLAY TENNIS I FEEL A SHOULDER PAIN,48000,180224
182,1249120_43788827_92708778.wav,I HAD SEVYEUR SOLD OUR QUAIN,44100,135168
183,1249120_40401830_109936054.wav,WHEN I LIFT MY ARMS UP I HAVE A SORENESS AND MY SHAUDAR,48000,180224
184,1249120_41087148_13842202.wav,I FEEL LIKE WOLDER GOOD AONL ROUND AND LON,48000,241664
185,1249120_43825820_36711619.wav,WHEN I TRIED TO BE WARM AND WEAR MORE CLOTES I FOUND THAT I WAS STILL COLD,96000,450560
186,1249120_44027675_82111072.wav,,48000,163840
187,1249120_29672643_77384102.wav,I HAVE U MY GRAN AND I COK AN IT ALL  BUT IT DOS NOT HELP,44100,323584
188,1249120_43620482_14436041.wav,MY KNEESE ACHE ON COLD RAINY DAYS,48000,212992
189,1249120_43951421_99273077.wav,I SLIPED MYSELF DEEPLY WITH A KNIFE WHILE I WAS COOKING,48000,188416
190,1249120_43453425_85470907.wav,I FEELA BORN ON BORBANING MY KNEES THAN I GLIME ME STAIRS,48000,204800
191,1249120_44111844_92636320.wav,I FEEL LIKE I JEST CAN'T CALK ANY MORE I FEEL ALL ROUND AND WHY I JEST CAN'T GET A BRICK,48000,364544
192,1249120_38202325_80761853.wav,MY BODY FEELS WEAK AND I THINK THAT MY FACE IS FADE AND I CAN'T SLEEP WELL,48000,258048
193,1249120_35444693_108478482.wav,HIH HAD OM GO O QEEN AND NOUCES IN AE HOMGANS WACAND OTISTEN,48000,360448
194,1249120_44084500_102567161.wav,MY DAUGHTER HADA HERE BEARST AND ONE OFFUL AELOB HIS BRIGHT HEAD AND BERNING HOT,48000,290816
195,1249120_43719934_88984375.wav,I LOSE A LOT OF MY HAIR,48000,118784
196,1249120_44101988_38365242.wav,NATFOS CU I CH MY SKIN AVRA MINIC,48000,225280
197,1249120_41956733_13054939.wav,I HAVE A RASH AND IN ICH IS VERY BAD,48000,290816
198,1249120_36929821_73076924.wav,I FEEL PAIN IN MY KNACK,48000,126976
199,1249120_35350617_33932430.wav,I FEEL DIZZY AFTER DOING A MUSCULAR EFFORT,48000,237568
200,1249120_42554554_100960152.wav,I USED A LOT OF PINKIA TO GET BETTER BUT I STUCK FEE THE SAME BACK BEAN,48000,274432
201,1249120_41221824_44788208.wav,IAM FEELING NOSELS,48000,118784
202,1249120_43620482_97566863.wav,I HAVE A BREAK IN THE SKIN BETWEEN MY THUMB AND MY INDEX FINGER AND IT WILL NOT CLOSE,48000,258048
203,1249120_40571337_37835379.wav,I HAVE A THROBBING IN MY JOINTS,48000,172032
204,1249120_36929821_25614320.wav,I FEEL A SHARP PAIN IN MY UNCLE JOINT WHEN I STUND,48000,192512
205,1249120_1853182_87966641.wav,MY SON HAD HIS LIP PIERCED AND IT IS SWOLLEN AND THE SKIN INSIDE ON HIS LIP IS GREY AND LOOKS I,44100,229376
206,1249120_6338946_50603602.wav,MY LUNGS FEEL HEAVY LIKE THERE FILLED WITH MUCUS,48000,208896
207,1249120_44027675_87724302.wav,I'VE BEEN PENNING MYYAGYIT JIDAS,48000,188416
208,1249120_42210938_71644825.wav,I HAVE NOTICED MY HAIR FALLING OFF A LOD GATI,48000,151552
209,1249120_1853182_56750588.wav,I FEEL THAT IT'S HARD TO BREATHE FOR ME ESPECIALLY AFTER RUNNING OR MAKING ANY EFFORT,44100,233472
210,1249120_44140394_78670724.wav,MY KNEE HURTS WHEN I PLAY SQUASH,44100,135168
211,1249120_27392644_22855056.wav,IT'S HARD TO SAE THINGS,192000,401408
212,1249120_35832653_51223399.wav,I FEEL LIGHTHEADED WHEN I STAND UP,48000,147456
213,1249120_18985376_87609904.wav,WHEN I DO HARD EXERCISES I FEEL GREAT PAIN IN MY MUSSLES,48000,196608
214,1249120_39142299_34900468.wav,I HID MY HEAD AT THE BASCET WALGAM COULD I HAVE A CONCUSSEN,44100,315392
215,1249120_35444693_108468134.wav,MHOLID PUDS WHY ANSA WY,48000,262144
216,1249120_36929821_102533609.wav,I HAVE AN EAR ACHE THAT WON'T GO AWAY I DON'T HAVE A COLD OR HEADACHE OR ANY OTHER SYMPTOMS JUST AN EAR RAKE,48000,344064
217,1249120_43857865_49221890.wav,WHEN I WALK IT'S HARD BREATE,48000,188416
218,1249120_15965551_85311616.wav,I HAVE INJURED MYSELF DURING THE SOCCER MATCH,192000,741376
219,1249120_44093303_106607375.wav,I FEEL DIZZY AFTER DOING A MUSCULAR EFFORT,44100,200704
220,1249120_40419625_44338017.wav,MY ENTIRE BODY IS FREEZING,44100,151552
221,1249120_43883861_92612295.wav,MY LEFT EAR IS OK BUT THE RIGHT ONE FEELS LIKE ITS BEING STABBED WITH THE NAIL,48000,294912
222,1249120_22345789_47209477.wav,I WAS FAGMELST WITH NAMMONA I CAN'T BREATHE EASILY,44100,233472
223,1249120_35154350_21491579.wav,THE ACNEY WAS CAUSING ME TO FILL EMBARRASSED,48000,241664
224,1249120_43855932_60916610.wav,MY THROAT IS SO SORRY,48000,163840
225,1249120_43453425_17480363.wav,SHOPPING AND HEAVY DRAD BLEETING,48000,118784
226,1249120_43172391_43415584.wav,MY BACK HARF ME A LOD,48000,188416
227,1249120_22345789_73037557.wav,THE AREA ROUND MY HEART DOESN'T FEEL GOOD,44100,221184
228,1249120_43898158_24859800.wav,MY CIL ASKOFF GOLMAT SICANCI,48000,204800
229,1249120_41087148_94405986.wav,A GE I DARE TO BE TO FETCH IS OFFI TERTER IN CLOSE ON MY BACK AND THEY HARPENED,48000,356352
230,1249120_41150153_58219256.wav,MY MIFE I HADY SAID AS IF I TALKED THE VERY FING IN MY HART IS OFFUL WHEN I THINK ILL OVER THE BREAK OF ICRITED SADNESS,48000,442368
231,1249120_43665783_76916477.wav,MY JOYNT EGH WENT AWAY THE SCOOL,48000,172032
232,1249120_18172663_99380885.wav,THEREIS A SHARP PAIN IN MY BYSIP IHAVE TRIED TO APPLY PAIN RELIEF CREAM BUT IT DOES NOT HELP,48000,262144
233,1249120_18386513_26007959.wav,MY HAIR FALLING OUT,44100,106496
234,1249120_1853182_48590607.wav,I HAVE DIFFICULTY BREATHING IN CROWDED PLACES,44100,135168
235,1249120_41956733_105721173.wav,WEN AM LAHT IN THE MORNING I FEEL STRANGE AND HAVE VERTIGOIN,48000,311296
236,1249120_43918153_52175557.wav,WHEN I GET UP I H TEDIE AND FALL DOWN,48000,286720
237,1249120_43453425_86209073.wav,GIDE KEEP FOCAS,48000,73728
238,1249120_2171654_19438090.wav,MY HAIR IS FALLING OUT AFTER I TAKE A SHOUT,44100,135168
239,1249120_44111844_51618284.wav,I HAVE A SCAMP ON THE BACK OF MY HEAD BUT JUST TRON B ALL RIGH,48000,229376
240,1249120_33251186_109819666.wav,I AM ALWAYS COLT AND ONE I AM GOING LAYERS,48000,225280
241,1249120_28006404_71280519.wav,WHEN I WAKE UP I AM FEELING COLD,44100,114688
242,1249120_43105396_52650663.wav,I'M NOT BOYT BO NE BUT,48000,135168
243,1249120_43612961_51107617.wav,MY SKIN IS ICHY ANINFLAMED,44100,139264
244,1249120_43855932_10346645.wav,MY BODY FEELS WEAK ALTHOUGH I EAT A LOT WAY,48000,225280
245,1249120_36929821_80235199.wav,I FEEL A CLICKING SENSATION IN MY KNEE EACH TIME I STAP,48000,233472
246,1249120_39154234_101344557.wav,I HAVE A GREAT PIN IN MY FOOT LIGHE TRUMBLING PIN WITH ELEXING MY PANT RIEF,48000,282624
247,1249120_15004831_30046759.wav,I FEEL PAIN IN MY BACK,48000,131072
